comment_id,comment_text,account_age_days,posting_frequency_per_min,similarity_to_trending,engagement_rate,is_it_cell,cleaned_text,scaled_age,scaled_frequency,scaled_similarity
C0429,Earn passive income easily. Sign up using code BOT999. Real cash! #ALERT,38,10.79,0.565,29.58,1,earn passive income easily sign up using code bot real cash #alert,0.019743863393810034,0.6887809644769396,0.565
C0430,Does anyone know if the local train is running on schedule today? 👍,1322,0.47,0.0,9.51,0,does anyone know if the local train is running on schedule today,0.7049092849519745,-0.9371069911949691,0.0
C0431,THE TRUTH HAS BEEN EXPOSED! WATCH THIS VIDEO BEFORE IT GETS DELETED!!!,6,15.97,0.901,46.27,1,the truth has been exposed watch this video before it gets deleted,0.002668089647812167,1.5048758879634212,0.901
C0432,Does anyone know if the local train is running on schedule today? haha,704,0.39,0.111,7.39,0,does anyone know if the local train is running on schedule today haha,0.37513340448239063,-0.9497107737970769,0.111
C0433,"I don't agree with your opinion, but I appreciate the respectful debate here. 😊",1446,0.4,0.272,19.61,0,i dont agree with your opinion but i appreciate the respectful debate here,0.7710779082177162,-0.9481353009718134,0.272
C0434,Struggling with coding errors all day... need a break lol.,1199,0.37,0.19,11.88,0,struggling with coding errors all day need a break lol,0.6392742796157952,-0.9528617194476039,0.19
C0435,AMAZING OFFER! GET FREE CRYPTO NOW! CLICK LINK BELOW!!! #JOINNOW,31,13.49,0.705,40.76,1,amazing offer get free crypto now click link below #joinnow,0.016008537886873,1.1141586272980788,0.705
C0436,Beautiful weather today. Going out for a cup of coffee.,351,0.38,0.202,9.45,0,beautiful weather today going out for a cup of coffee,0.18676627534685167,-0.9512862466223404,0.202
C0437,CLICK HERE TO EARN $500 DAILY WORKING FROM HOME! 100% REAL LINK IN BIO!!!,31,15.11,0.815,47.04,1,click here to earn daily working from home real link in bio,0.016008537886873,1.369385224990762,0.815
C0438,"I'm not sure if this is correct, but let's see how it goes. 😊",399,0.3,0.201,12.9,0,im not sure if this is correct but lets see how it goes,0.21237993596584845,-0.9638900292244482,0.201
C0439,"I'm not sure if this is correct, but let's see how it goes.",940,0.65,0.213,17.55,0,im not sure if this is correct but lets see how it goes,0.5010672358591249,-0.9087484803402265,0.213
C0440,SUPPORT #LEADER2026 NOW! SHARE THIS MESSAGE TO 10 GROUPS NOW!!!,10,13.09,0.878,34.33,1,support #leader now share this message to groups now,0.0048025613660619,1.0511397142875396,0.878
C0441,Unbelievable development! Best leader of all time! Truly visionary leadership! #JOINNOW,18,12.6,0.933,35.24,1,unbelievable development best leader of all time truly visionary leadership #joinnow,0.009071504802561366,0.9739415458496291,0.933
C0442,Earn passive income easily. Sign up using code BOT999. Real cash! #ALERT,24,13.01,0.792,35.76,1,earn passive income easily sign up using code bot real cash #alert,0.012273212379935967,1.0385359316854317,0.792
C0443,"This recipe looks delicious, definitely trying it out this Sunday!",422,0.43,0.192,9.82,0,this recipe looks delicious definitely trying it out this sunday,0.22465314834578443,-0.9434088824960231,0.192
C0444,Unbelievable development! Best leader of all time! Truly visionary leadership!,73,15.0,0.889,40.7,1,unbelievable development best leader of all time truly visionary leadership,0.0384204909284952,1.352055023912864,0.889
C0445,THE TRUTH HAS BEEN EXPOSED! WATCH THIS VIDEO BEFORE IT GETS DELETED!!!,1,15.55,0.737,45.8,1,the truth has been exposed watch this video before it gets deleted,0.0,1.4387060293023552,0.737
C0446,That match last night was insane! What a finish in the last minute.,645,0.6,0.085,7.45,0,that match last night was insane what a finish in the last minute,0.3436499466382071,-0.9166258444665439,0.085
C0447,I absolutely love this new update! The UI looks clean and crisp.,836,0.05,0.12,3.97,0,i absolutely love this new update the ui looks clean and crisp,0.44557097118463185,-1.0032768498560352,0.12
C0448,This is the best government in history. Clean sweep in next elections! #PropagandaCampaign #MUSTWATCH,11,15.12,0.914,47.38,1,this is the best government in history clean sweep in next elections #propagandacampaign #mustwatch,0.005336179295624333,1.3709606978160254,0.914
C0449,Boycott this movie! It hurts community sentiments! #BoycottTrending,67,14.94,0.722,39.25,1,boycott this movie it hurts community sentiments #boycotttrending,0.0352187833511206,1.3426021869612828,0.722
C0450,"This recipe looks delicious, definitely trying it out this Sunday! !!",613,0.28,0.154,13.74,0,this recipe looks delicious definitely trying it out this sunday,0.3265741728922092,-0.9670409748749751,0.154
C0451,"I don't agree with your opinion, but I appreciate the respectful debate here.",1265,0.58,0.214,15.27,0,i dont agree with your opinion but i appreciate the respectful debate here,0.6744930629669158,-0.9197767901170708,0.214
C0452,I absolutely love this new update! The UI looks clean and crisp.,1875,0.05,0.081,19.37,0,i absolutely love this new update the ui looks clean and crisp,1.0,-1.0032768498560352,0.081
C0453,This is completely fake! Stop spreading negative rumors immediately!,28,10.59,0.784,32.93,1,this is completely fake stop spreading negative rumors immediately,0.0144076840981857,0.6572715079716702,0.784
C0454,I absolutely love this new update! The UI looks clean and crisp.,1444,0.89,0.314,15.71,0,i absolutely love this new update the ui looks clean and crisp,0.7700106723585913,-0.870937132533903,0.314
C0455,Boycott this movie! It hurts community sentiments! #BoycottTrending,9,8.14,0.804,24.13,1,boycott this movie it hurts community sentiments #boycotttrending,0.004268943436499467,0.2712806657821183,0.804
C0456,"I don't agree with your opinion, but I appreciate the respectful debate here.",30,0.63,0.164,19.4,0,i dont agree with your opinion but i appreciate the respectful debate here,0.015474919957310564,-0.9118994259907535,0.164
C0457,This person is a traitor! Stop spreading lies about our great country!,22,14.44,0.725,40.58,1,this person is a traitor stop spreading lies about our great country,0.011205976520811099,1.2638285456981089,0.725
C0458,Unbelievable development! Best leader of all time! Truly visionary leadership!,9,10.24,0.535,29.49,1,unbelievable development best leader of all time truly visionary leadership,0.004268943436499467,0.6021299590874486,0.535
C0459,This is the best government in history. Clean sweep in next elections! #PropagandaCampaign,7,3.73,0.619,16.26,1,this is the best government in history clean sweep in next elections #propagandacampaign,0.0032017075773746,-0.4235028501590754,0.619
C0460,Don't listen to this fake news! The truth is hidden by mainstream media!,7,11.18,0.801,35.85,1,dont listen to this fake news the truth is hidden by mainstream media,0.0032017075773746,0.7502244046622154,0.801
C0461,"I don't agree with your opinion, but I appreciate the respectful debate here.",568,0.64,0.423,13.89,0,i dont agree with your opinion but i appreciate the respectful debate here,0.3025613660618997,-0.91032395316549,0.423
C0462,"Haha that is so funny, thanks for making my day!",727,0.27,0.131,7.57,0,haha that is so funny thanks for making my day,0.38740661686232664,-0.9686164477002386,0.131
C0463,"Worst brand ever! Total scam, do not buy their products! SCAMMER!!",13,13.07,0.929,37.09,1,worst brand ever total scam do not buy their products scammer,0.0064034151547492,1.0479887686370126,0.929
C0464,That match last night was insane! What a finish in the last minute.,1560,0.48,0.079,4.43,0,that match last night was insane what a finish in the last minute,0.8319103521878336,-0.9355315183697057,0.079
C0465,Earn passive income easily. Sign up using code BOT999. Real cash!,17,15.33,0.778,44.79,1,earn passive income easily sign up using code bot real cash,0.008537886872998933,1.4040456271465585,0.778
C0466,Just finished reading this book. Highly recommend it to everyone.,1412,0.78,0.096,12.72,0,just finished reading this book highly recommend it to everyone,0.7529348986125934,-0.8882673336118012,0.096
C0467,SUPPORT THIS LEADER FOR BETTER FUTURE! DO NOT TRUST THE OPPOSITION!! #Victory2026,35,9.54,0.768,24.43,1,support this leader for better future do not trust the opposition #victory,0.01814300960512273,0.49184686131900496,0.768
C0468,Beautiful weather today. Going out for a cup of coffee.,30,0.28,0.129,7.06,0,beautiful weather today going out for a cup of coffee,0.015474919957310564,-0.9670409748749751,0.129
C0469,CLICK HERE TO EARN $500 DAILY WORKING FROM HOME! 100% REAL LINK IN BIO!!!,42,14.05,0.78,41.7,1,click here to earn daily working from home real link in bio,0.021878335112059766,1.2023851055128336,0.78
C0470,Can someone explain how to solve the 3rd question in the ML assignment?,1262,0.85,0.0,13.03,0,can someone explain how to solve the rd question in the ml assignment,0.6728922091782285,-0.877239023834957,0.0
C0471,Struggling with coding errors all day... need a break lol. !!,1103,0.61,0.214,12.29,0,struggling with coding errors all day need a break lol,0.5880469583778015,-0.9150503716412803,0.214
C0472,Just finished reading this book. Highly recommend it to everyone.,502,0.05,0.085,25.39,0,just finished reading this book highly recommend it to everyone,0.2673425827107791,-1.0032768498560352,0.085
C0473,The customer service was really helpful and sorted my issue in 5 minutes.,605,0.05,0.223,16.28,0,the customer service was really helpful and sorted my issue in minutes,0.3223052294557098,-1.0032768498560352,0.223
C0474,Can someone explain how to solve the 3rd question in the ML assignment? !!,1314,0.64,0.235,21.2,0,can someone explain how to solve the rd question in the ml assignment,0.7006403415154749,-0.91032395316549,0.235
C0475,"Wow, that sunset is gorgeous! Thanks for sharing the photo.",501,0.22,0.041,10.67,0,wow that sunset is gorgeous thanks for sharing the photo,0.2668089647812167,-0.976493811826556,0.041
C0476,AMAZING OFFER! GET FREE CRYPTO NOW! CLICK LINK BELOW!!! #MUSTWATCH,49,17.73,0.835,47.66,1,amazing offer get free crypto now click link below #mustwatch,0.025613660618996798,1.7821591052097934,0.835
C0477,THE TRUTH HAS BEEN EXPOSED! WATCH THIS VIDEO BEFORE IT GETS DELETED!!!,75,4.72,0.717,7.54,1,the truth has been exposed watch this video before it gets deleted,0.03948772678762007,-0.26753104045799114,0.717
C0478,CLICK HERE TO EARN $500 DAILY WORKING FROM HOME! 100% REAL LINK IN BIO!!!,28,16.68,0.924,48.68,1,click here to earn daily working from home real link in bio,0.0144076840981857,1.6167344585571282,0.924
C0479,SUPPORT #LEADER2026 NOW! SHARE THIS MESSAGE TO 10 GROUPS NOW!!! #MUSTWATCH,15,10.99,0.654,28.83,1,support #leader now share this message to groups now #mustwatch,0.007470651013874066,0.7202904209822094,0.654
C0480,Unbelievable development! Best leader of all time! Truly visionary leadership! #ALERT,1,10.28,0.957,34.84,1,unbelievable development best leader of all time truly visionary leadership #alert,0.0,0.6084318503885023,0.957
C0481,SUPPORT #LEADER2026 NOW! SHARE THIS MESSAGE TO 10 GROUPS NOW!!!,13,11.4,0.714,36.18,1,support #leader now share this message to groups now,0.0064034151547492,0.784884806818012,0.714
C0482,Follow my account for free premium tips and tricks. Guaranteed success!,28,7.27,0.652,20.0,1,follow my account for free premium tips and tricks guaranteed success,0.0144076840981857,0.1342145299841956,0.652
C0483,What a great performance by the team. Very happy with the result.,789,0.58,0.069,14.12,0,what a great performance by the team very happy with the result,0.4204909284951975,-0.9197767901170708,0.069
C0484,What a great performance by the team. Very happy with the result.,610,0.5,0.205,12.03,0,what a great performance by the team very happy with the result,0.3249733191035219,-0.9323805727191786,0.205
C0485,Earn passive income easily. Sign up using code BOT999. Real cash!,15,7.61,0.757,17.86,1,earn passive income easily sign up using code bot real cash,0.007470651013874066,0.18778060604315397,0.757
C0486,"Wow, that sunset is gorgeous! Thanks for sharing the photo. 😊",658,0.47,0.173,13.2,0,wow that sunset is gorgeous thanks for sharing the photo,0.35058697972251873,-0.9371069911949691,0.173
C0487,This is the best government in history. Clean sweep in next elections! #PropagandaCampaign #ALERT,53,15.62,0.787,42.74,1,this is the best government in history clean sweep in next elections #propagandacampaign #alert,0.02774813233724653,1.4497343390791992,0.787
C0488,This channel is biased and spreading fake propaganda. Ban them!,15,14.12,0.555,40.1,1,this channel is biased and spreading fake propaganda ban them,0.007470651013874066,1.2134134152896776,0.555
C0489,This is the best government in history. Clean sweep in next elections! #PropagandaCampaign #MUSTWATCH,24,7.28,0.877,23.5,1,this is the best government in history clean sweep in next elections #propagandacampaign #mustwatch,0.012273212379935967,0.1357900028094592,0.877
C0490,This channel is biased and spreading fake propaganda. Ban them!,18,7.75,0.695,19.69,1,this channel is biased and spreading fake propaganda ban them,0.009071504802561366,0.2098372255968426,0.695
